날짜,종가,오픈,거래량,변동 %,실업자,실업률(%),청년실업자,청년실업률(%),빈도(부정),빈도(긍정),코스피지수변화,순매수비율
2017-12-14,"18,644,000","18,220,000",22.04K,2.33%,91.3,3.3,38.9,9.2,16.12747,18.78617,-0.0045,-0.000569567
2017-12-15,"20,031,000","18,644,000",26.44K,7.44%,91.3,3.3,38.9,9.2,14.20451,15.84256,0.0051,-0.000569567
2017-12-16,"22,111,000","20,031,000",24.12K,10.38%,91.3,3.3,38.9,9.2,10.73955,11.16255,0.0,-0.000569567
2017-12-17,"21,832,000","22,111,000",25.47K,-1.26%,91.3,3.3,38.9,9.2,12.54157,12.5186,0.0,-0.000569567
2017-12-18,"21,850,000","21,832,000",22.96K,0.08%,91.3,3.3,38.9,9.2,15.58323,16.70249,-0.0001,-0.000569567
2017-12-19,"21,643,000","21,850,000",21.05K,-0.95%,91.3,3.3,38.9,9.2,23.66209,20.27451,-0.0013,-0.000569567
2017-12-20,"21,040,000","21,643,000",23.72K,-2.79%,91.3,3.3,38.9,9.2,20.60228,18.85232,-0.0025,-0.000569567
2017-12-21,"20,330,000","21,040,000",18.67K,-3.37%,91.3,3.3,38.9,9.2,19.00586,18.83578,-0.0172,-0.000569567
2017-12-22,"18,300,000","20,330,000",25.16K,-9.99%,91.3,3.3,38.9,9.2,24.07329,14.20539,0.0044,-0.000569567
2017-12-23,"19,157,000","18,300,000",19.28K,4.68%,91.3,3.3,38.9,9.2,12.11223,9.85612,0.0,-0.000569567
2017-12-24,"18,991,000","19,157,000",15.70K,-0.87%,91.3,3.3,38.9,9.2,10.47348,8.69852,0.0,-0.000569567
2017-12-25,"19,338,000","18,991,000",14.53K,1.83%,91.3,3.3,38.9,9.2,9.49386,9.26079,0.0,-0.000569567
2017-12-26,"21,384,000","19,338,000",28.38K,10.58%,91.3,3.3,38.9,9.2,13.89611,13.89118,-0.0054,-0.000569567
2017-12-27,"21,851,000","21,384,000",21.63K,2.18%,91.3,3.3,38.9,9.2,13.41839,14.42037,0.0038,-0.000569567
2017-12-28,"19,456,000","21,851,000",20.74K,-10.96%,91.3,3.3,38.9,9.2,20.22132,14.43691,0.0126,-0.000569567
2017-12-29,"19,229,000","19,456,000",16.46K,-1.17%,91.3,3.3,38.9,9.2,12.32387,13.06432,0.0,0.000896829
2017-12-30,"18,271,000","19,229,000",12.73K,-4.98%,91.3,3.3,38.9,9.2,9.85063,13.77542,0.0,0.000896829
2017-12-31,"19,208,000","18,271,000",13.14K,5.13%,91.3,3.3,38.9,9.2,8.59285,12.89895,0.0,0.000896829
2018-01-01,"18,655,000","19,208,000",10.24K,-2.88%,102.0,3.7,37.1,8.7,9.17941,15.5945,0.0,0.000896829
2018-01-02,"19,838,000","18,655,000",17.46K,6.34%,102.0,3.7,37.1,8.7,14.48872,19.84455,0.0049,0.000896829
2018-01-03,"20,419,000","19,838,000",15.67K,2.93%,102.0,3.7,37.1,8.7,15.60137,22.04398,0.0027,0.000896829
2018-01-04,"21,576,000","20,419,000",14.73K,5.67%,102.0,3.7,37.1,8.7,17.1857,23.25119,-0.008,0.000896829
2018-01-05,"25,026,000","21,576,000",25.29K,15.99%,102.0,3.7,37.1,8.7,16.01257,22.20936,0.0126,0.000896829
2018-01-06,"24,771,000","25,026,000",20.01K,-1.02%,102.0,3.7,37.1,8.7,11.59823,17.92624,0.0,0.000896829
2018-01-07,"24,928,000","24,771,000",8.56K,0.63%,102.0,3.7,37.1,8.7,11.89453,25.8806,0.0,0.000896829
2018-01-08,"23,737,000","24,928,000",10.47K,-4.78%,102.0,3.7,37.1,8.7,26.64933,28.98958,0.0063,0.000896829
2018-01-09,"22,595,000","23,737,000",11.85K,-4.81%,102.0,3.7,37.1,8.7,25.72413,29.51876,-0.0012,0.000896829
2018-01-10,"20,500,000","22,595,000",12.37K,-9.27%,102.0,3.7,37.1,8.7,29.3705,28.11311,-0.0042,0.000896829
2018-01-11,"19,147,000","20,500,000",13.75K,-6.60%,102.0,3.7,37.1,8.7,50.27514,33.96725,-0.0047,0.000896829
2018-01-12,"20,316,000","19,147,000",11.91K,6.11%,102.0,3.7,37.1,8.7,24.39983,28.98958,0.0034,0.000896829
2018-01-13,"20,711,000","20,316,000",10.85K,1.94%,102.0,3.7,37.1,8.7,13.58166,22.37473,0.0,0.000896829
2018-01-14,"19,142,000","20,711,000",9.31K,-7.58%,102.0,3.7,37.1,8.7,16.3633,20.04299,0.0,0.000896829
2018-01-15,"19,068,000","19,142,000",11.54K,-0.39%,102.0,3.7,37.1,8.7,21.32188,29.89912,0.0029,0.000896829
2018-01-16,"14,317,000","18,985,000",26.00K,-24.92%,102.0,3.7,37.1,8.7,35.26637,31.65205,0.0072,0.000896829
2018-01-17,"14,706,000","14,317,000",24.35K,2.72%,102.0,3.7,37.1,8.7,41.09572,32.67736,-0.0025,0.000896829
2018-01-18,"14,820,000","14,706,000",19.75K,0.78%,102.0,3.7,37.1,8.7,27.68942,45.60939,0.0002,0.000896829
2018-01-19,"15,292,000","14,820,000",13.76K,3.18%,102.0,3.7,37.1,8.7,20.03386,36.03439,0.0018,0.000896829
2018-01-20,"16,799,000","15,292,000",27.77K,9.85%,102.0,3.7,37.1,8.7,12.92858,29.70067,0.0,0.000896829
2018-01-21,"14,521,000","16,799,000",14.90K,-13.56%,102.0,3.7,37.1,8.7,17.9053,19.91069,0.0,0.000896829
2018-01-22,"13,973,000","14,521,000",15.69K,-3.77%,102.0,3.7,37.1,8.7,21.34002,36.7951,-0.0072,0.000896829
2018-01-23,"13,094,000","13,973,000",16.79K,-6.29%,102.0,3.7,37.1,8.7,20.68089,40.99553,0.0138,0.000896829
2018-01-24,"13,470,000","13,094,000",14.45K,2.87%,102.0,3.7,37.1,8.7,18.54024,33.61997,0.0006,0.000896829
2018-01-25,"12,934,000","13,489,000",10.84K,-3.98%,102.0,3.7,37.1,8.7,16.96801,33.12386,0.0095,0.000896829
2018-01-26,"12,871,000","12,934,000",16.03K,-0.49%,102.0,3.7,37.1,8.7,21.66656,25.21911,0.0049,0.000896829
2018-01-27,"12,861,000","12,871,000",9.76K,-0.08%,102.0,3.7,37.1,8.7,17.33688,20.25797,0.0,0.000896829
2018-01-28,"13,289,000","12,861,000",10.78K,3.33%,102.0,3.7,37.1,8.7,12.33597,18.29006,0.0,0.000896829
2018-01-29,"12,847,000","13,299,000",7.95K,-3.33%,102.0,3.7,37.1,8.7,16.73822,23.54886,0.0091,0.000896829
2018-01-30,"11,581,000","12,847,000",9.34K,-9.85%,102.0,3.7,37.1,8.7,17.95367,25.0372,-0.0117,0.000896829
2018-01-31,"11,450,000","11,581,000",9.71K,-1.13%,102.0,3.7,37.1,8.7,20.10038,29.70067,-0.0005,0.000896829
2018-02-01,"10,061,000","11,450,000",12.55K,-12.13%,126.5,4.6,42.1,9.8,17.93553,25.25219,0.0008,0.002080908
2018-02-02,"9,415,000","10,061,000",23.70K,-6.42%,126.5,4.6,42.1,9.8,24.71427,27.617,-0.0168,0.002080908
2018-02-03,"9,538,000","9,415,000",11.66K,1.31%,126.5,4.6,42.1,9.8,12.84392,19.28228,0.0,0.002080908
2018-02-04,"8,967,000","9,538,000",11.85K,-5.99%,126.5,4.6,42.1,9.8,11.97315,16.32214,0.0,0.002080908
2018-02-05,"7,807,000","8,967,000",15.34K,-12.94%,126.5,4.6,42.1,9.8,22.24103,22.2755,-0.0133,0.002080908
2018-02-06,"8,584,000","7,807,000",24.47K,9.95%,126.5,4.6,42.1,9.8,20.61437,21.64709,-0.0154,0.002080908
2018-02-07,"8,366,000","8,583,000",16.25K,-2.54%,126.5,4.6,42.1,9.8,17.17965,25.97982,-0.0231,0.002080908
2018-02-08,"9,473,000","8,382,000",15.43K,13.23%,126.5,4.6,42.1,9.8,17.26431,22.57317,0.0046,0.002080908
2018-02-09,"9,970,000","9,473,000",14.55K,5.25%,126.5,4.6,42.1,9.8,14.07752,18.47196,-0.0182,0.002080908
2018-02-10,"9,928,000","9,970,000",16.76K,-0.42%,126.5,4.6,42.1,9.8,13.43048,14.27153,0.0,0.002080908
2018-02-11,"9,302,000","9,928,000",13.24K,-6.31%,126.5,4.6,42.1,9.8,14.18636,13.74235,0.0,0.002080908
2018-02-12,"10,137,000","9,302,000",11.77K,8.98%,126.5,4.6,42.1,9.8,16.20003,18.86886,0.0091,0.002080908
2018-02-13,"9,878,000","10,137,000",9.64K,-2.55%,126.5,4.6,42.1,9.8,16.84102,19.59649,0.0041,0.002080908
2018-02-14,"10,469,000","9,878,000",12.32K,5.98%,126.5,4.6,42.1,9.8,13.90215,16.33868,0.0111,0.002080908
2018-02-15,"11,370,000","10,469,000",17.22K,8.61%,126.5,4.6,42.1,9.8,9.17941,13.14701,0.0,0.002080908
2018-02-16,"11,431,000","11,370,000",11.88K,0.54%,126.5,4.6,42.1,9.8,8.00628,13.04779,0.0,0.002080908
2018-02-17,"12,360,000","11,431,000",22.60K,8.13%,126.5,4.6,42.1,9.8,7.41367,10.08764,0.0,0.002080908
2018-02-18,"11,961,000","12,353,000",31.02K,-3.23%,126.5,4.6,42.1,9.8,9.32454,12.15478,0.0,0.002080908
2018-02-19,"12,663,000","11,961,000",16.45K,5.87%,126.5,4.6,42.1,9.8,14.78502,18.33967,0.0087,0.002080908
2018-02-20,"13,516,000","12,663,000",28.88K,6.74%,126.5,4.6,42.1,9.8,14.83945,20.32412,-0.0113,0.002080908
2018-02-21,"12,808,000","13,516,000",34.29K,-5.24%,126.5,4.6,42.1,9.8,16.02467,18.935,0.006,0.002080908
2018-02-22,"11,725,000","12,808,000",28.50K,-8.46%,126.5,4.6,42.1,9.8,16.33911,18.27352,-0.0063,0.002080908
2018-02-23,"12,049,000","11,725,000",24.97K,2.76%,126.5,4.6,42.1,9.8,14.33754,16.58673,0.0154,0.002080908
2018-02-24,"11,524,000","12,049,000",19.26K,-4.36%,126.5,4.6,42.1,9.8,10.22555,11.89019,0.0,0.002080908
2018-02-25,"11,208,000","11,522,000",15.17K,-2.74%,126.5,4.6,42.1,9.8,9.16732,11.34446,0.0,0.002080908
2018-02-26,"11,745,000","11,209,000",21.55K,4.79%,126.5,4.6,42.1,9.8,14.46453,16.98362,0.0025,0.002080908
2018-02-27,"11,922,000","11,745,000",19.41K,1.51%,126.5,4.6,42.1,9.8,14.96039,16.66942,-0.0006,0.002080908
2018-02-28,"11,822,000","11,922,000",17.79K,-0.84%,126.5,4.6,42.1,9.8,14.23474,16.58673,-0.0117,0.002080908
2018-03-01,"12,186,000","11,831,000",12.61K,3.08%,125.7,4.5,50.7,11.6,10.75164,15.71026,0.0,0.000730762
2018-03-02,"12,441,000","12,186,000",19.48K,2.09%,125.7,4.5,50.7,11.6,12.35411,16.50405,-0.0104,0.000730762
2018-03-03,"12,799,000","12,441,000",14.96K,2.88%,125.7,4.5,50.7,11.6,9.6027,11.12948,0.0,0.000730762
2018-03-04,"12,569,000","12,799,000",16.13K,-1.80%,125.7,4.5,50.7,11.6,9.74179,12.98164,0.0,0.000730762
2018-03-05,"12,734,000","12,569,000",13.39K,1.31%,125.7,4.5,50.7,11.6,14.48872,16.28906,-0.0113,0.000730762
2018-03-06,"11,992,000","12,715,000",15.67K,-5.83%,125.7,4.5,50.7,11.6,14.56733,17.06631,0.0153,0.000730762
2018-03-07,"11,146,000","11,997,000",23.86K,-7.05%,125.7,4.5,50.7,11.6,15.67999,19.21614,-0.004,0.000730762
2018-03-08,"10,470,000","11,146,000",20.21K,-6.06%,125.7,4.5,50.7,11.6,16.4782,16.18984,0.013,0.000730762
2018-03-09,"10,370,000","10,470,000",28.35K,-0.96%,125.7,4.5,50.7,11.6,13.94448,17.36398,0.0108,0.000730762
2018-03-10,"9,867,000","10,370,000",15.57K,-4.85%,125.7,4.5,50.7,11.6,10.01995,11.46022,0.0,0.000730762
2018-03-11,"10,493,000","9,892,000",18.54K,6.34%,125.7,4.5,50.7,11.6,10.58837,12.35323,0.0,0.000730762
2018-03-12,"10,206,000","10,493,000",20.21K,-2.74%,125.7,4.5,50.7,11.6,15.34135,18.63734,0.01,0.000730762
2018-03-13,"10,139,000","10,206,000",18.90K,-0.66%,125.7,4.5,50.7,11.6,16.33307,17.99239,0.0042,0.000730762
2018-03-14,"9,141,000","10,139,000",22.06K,-9.84%,125.7,4.5,50.7,11.6,14.79107,17.43013,-0.0034,0.000730762
2018-03-15,"9,091,000","9,141,000",25.10K,-0.55%,125.7,4.5,50.7,11.6,16.52657,17.51281,0.0025,0.000730762
2018-03-16,"9,080,000","9,100,000",15.85K,-0.12%,125.7,4.5,50.7,11.6,15.19017,17.36398,0.0006,0.000730762
2018-03-17,"8,653,000","9,063,000",11.29K,-4.70%,125.7,4.5,50.7,11.6,9.95343,11.17909,0.0,0.000730762
2018-03-18,"8,985,000","8,653,000",20.33K,3.84%,125.7,4.5,50.7,11.6,11.98524,13.82503,0.0,0.000730762
2018-03-19,"9,707,000","8,985,000",24.36K,8.04%,125.7,4.5,50.7,11.6,17.07685,20.77063,-0.0076,0.000730762
2018-03-20,"9,828,000","9,707,000",21.20K,1.25%,125.7,4.5,50.7,11.6,16.53867,22.25897,0.0042,0.000730762
2018-03-21,"9,916,000","9,828,000",17.17K,0.90%,125.7,4.5,50.7,11.6,17.04662,21.28328,-0.0002,0.000730762
2018-03-22,"9,765,000","9,916,000",12.93K,-1.52%,125.7,4.5,50.7,11.6,16.13351,20.8037,0.0044,0.000730762
2018-03-23,"9,855,000","9,765,000",13.39K,0.92%,125.7,4.5,50.7,11.6,14.97853,16.98362,-0.0318,0.000730762
2018-03-24,"9,560,000","9,855,000",10.93K,-2.99%,125.7,4.5,50.7,11.6,10.04414,13.85811,0.0,0.000730762
2018-03-25,"9,466,000","9,560,000",8.17K,-0.98%,125.7,4.5,50.7,11.6,12.28155,13.97387,0.0,0.000730762
2018-03-26,"9,045,000","9,466,000",12.34K,-4.45%,125.7,4.5,50.7,11.6,17.21594,19.0673,0.0084,0.000730762
2018-03-27,"8,638,000","9,045,000",12.25K,-4.50%,125.7,4.5,50.7,11.6,17.45177,21.64709,0.0061,0.000730762
2018-03-28,"8,720,000","8,638,000",8.15K,0.95%,125.7,4.5,50.7,11.6,16.94986,23.5654,-0.0134,0.000730762
2018-03-29,"7,884,000","8,719,000",16.38K,-9.59%,125.7,4.5,50.7,11.6,17.43968,22.52356,0.0071,0.000730762
2018-03-30,"7,594,000","7,884,000",21.57K,-3.68%,125.7,4.5,50.7,11.6,15.5409,19.38151,0.0039,0.000730762
2018-03-31,"7,682,000","7,594,000",13.02K,1.16%,125.7,4.5,50.7,11.6,10.41301,13.37853,0.0,-0.002357684
2018-04-01,"7,469,000","7,682,000",12.82K,-2.77%,116.1,4.1,46.1,10.7,11.6587,16.02447,0.0,-0.002357684
2018-04-02,"7,704,000","7,469,000",11.31K,3.15%,116.1,4.1,46.1,10.7,16.0549,19.71225,-0.0007,-0.002357684
2018-04-03,"8,095,000","7,704,000",15.27K,5.08%,116.1,4.1,46.1,10.7,16.75031,21.33289,-0.0007,-0.002357684
2018-04-04,"7,500,000","8,095,000",14.34K,-7.35%,116.1,4.1,46.1,10.7,17.94763,24.1442,-0.0141,-0.002357684
2018-04-05,"7,395,000","7,500,000",18.25K,-1.40%,116.1,4.1,46.1,10.7,21.03767,24.0119,0.0122,-0.002357684
2018-04-06,"7,265,000","7,395,000",9.17K,-1.76%,116.1,4.1,46.1,10.7,16.94986,20.17529,-0.0033,-0.002357684
2018-04-07,"7,524,000","7,266,000",9.67K,3.57%,116.1,4.1,46.1,10.7,12.50529,13.75888,0.0,-0.002357684
2018-04-08,"7,608,000","7,524,000",6.98K,1.12%,116.1,4.1,46.1,10.7,13.28536,15.46221,0.0,-0.002357684
2018-04-09,"7,443,000","7,609,000",12.71K,-2.17%,116.1,4.1,46.1,10.7,17.81459,22.68893,0.006,-0.002357684
2018-04-10,"7,404,000","7,443,000",7.86K,-0.52%,116.1,4.1,46.1,10.7,18.17742,23.05275,0.0027,-0.002357684
2018-04-11,"7,422,000","7,404,000",9.74K,0.24%,116.1,4.1,46.1,10.7,17.5969,23.92922,-0.0027,-0.002357684
2018-04-12,"8,131,000","7,422,000",26.32K,9.55%,116.1,4.1,46.1,10.7,17.75412,22.90391,-0.0006,-0.002357684
2018-04-13,"8,372,000","8,131,000",18.78K,2.96%,116.1,4.1,46.1,10.7,15.92791,20.30759,0.0051,-0.002357684
2018-04-14,"8,331,000","8,376,000",10.36K,-0.49%,116.1,4.1,46.1,10.7,13.4063,16.60327,0.0,-0.002357684
2018-04-15,"8,657,000","8,326,000",9.75K,3.91%,116.1,4.1,46.1,10.7,13.87192,20.45642,0.0,-0.002357684
2018-04-16,"8,651,000","8,647,000",10.50K,-0.07%,116.1,4.1,46.1,10.7,19.91292,25.83099,0.001,-0.002357684
2018-04-17,"8,464,000","8,651,000",9.65K,-2.16%,116.1,4.1,46.1,10.7,19.93711,26.29403,-0.0015,-0.002357684
2018-04-18,"8,649,000","8,464,000",10.47K,2.19%,116.1,4.1,46.1,10.7,19.10261,24.50802,0.0107,-0.002357684
2018-04-19,"8,976,000","8,650,000",15.00K,3.78%,116.1,4.1,46.1,10.7,18.38301,24.2765,0.0025,-0.002357684
2018-04-20,"9,570,000","8,976,000",16.68K,6.62%,116.1,4.1,46.1,10.7,15.039,19.53034,-0.0039,-0.002357684
2018-04-21,"9,706,000","9,570,000",13.38K,1.42%,116.1,4.1,46.1,10.7,11.50148,14.66843,0.0,-0.002357684
2018-04-22,"9,594,000","9,706,000",8.98K,-1.15%,116.1,4.1,46.1,10.7,12.12432,15.66065,0.0,-0.002357684
2018-04-23,"9,757,000","9,594,000",9.32K,1.70%,116.1,4.1,46.1,10.7,16.81078,21.46518,-0.0009,-0.002357684
2018-04-24,"10,538,000","9,757,000",15.77K,8.00%,116.1,4.1,46.1,10.7,16.3754,21.29981,-0.004,-0.002357684
2018-04-25,"9,805,000","10,538,000",19.39K,-6.96%,116.1,4.1,46.1,10.7,16.48424,22.55663,-0.0062,-0.002357684
2018-04-26,"10,132,000","9,805,000",15.11K,3.34%,116.1,4.1,46.1,10.7,16.08514,20.40681,0.011,-0.002357684
2018-04-27,"9,816,000","10,132,000",10.06K,-3.12%,116.1,4.1,46.1,10.7,13.84168,21.6967,0.0068,-0.002357684
2018-04-28,"10,043,000","9,809,000",8.55K,2.31%,116.1,4.1,46.1,10.7,9.60875,17.66165,0.0,-0.002357684
2018-04-29,"10,190,000","10,043,000",10.30K,1.46%,116.1,4.1,46.1,10.7,14.66408,19.08384,0.0,-0.002357684
2018-04-30,"10,120,000","10,191,000",10.62K,-0.69%,116.1,4.1,46.1,10.7,17.98391,21.94476,0.0092,-0.002357684
2018-05-01,"9,914,000","10,119,000",9.30K,-2.04%,112.1,4.0,46.0,10.5,13.76912,17.09938,0.0,0.004568282
2018-05-02,"10,034,000","9,913,000",7.00K,1.21%,112.1,4.0,46.0,10.5,17.13128,22.49049,-0.0039,0.004568282
2018-05-03,"10,676,000","10,032,000",13.41K,6.40%,112.1,4.0,46.0,10.5,15.76464,22.44087,-0.0073,0.004568282
2018-05-04,"10,649,000","10,680,000",8.77K,-0.25%,112.1,4.0,46.0,10.5,14.07752,18.78617,-0.0104,0.004568282
2018-05-05,"10,828,000","10,662,000",7.09K,1.68%,112.1,4.0,46.0,10.5,9.00405,11.89019,0.0,0.004568282
2018-05-06,"10,684,000","10,829,000",7.59K,-1.33%,112.1,4.0,46.0,10.5,8.78031,10.99718,0.0,0.004568282
2018-05-07,"10,437,000","10,680,000",8.43K,-2.31%,112.1,4.0,46.0,10.5,11.13865,15.66065,0.0,0.004568282
2018-05-08,"10,233,000","10,437,000",6.55K,-1.95%,112.1,4.0,46.0,10.5,16.68984,20.52257,-0.0047,0.004568282
2018-05-09,"10,388,000","10,233,000",7.17K,1.51%,112.1,4.0,46.0,10.5,16.79869,22.2755,-0.0024,0.004568282
2018-05-10,"9,980,000","10,391,000",6.88K,-3.93%,112.1,4.0,46.0,10.5,15.87349,21.61402,0.0083,0.004568282
2018-05-11,"9,251,000","9,990,000",13.04K,-7.30%,112.1,4.0,46.0,10.5,15.00876,16.48751,0.0055,0.004568282
2018-05-12,"9,491,000","9,251,000",9.73K,2.59%,112.1,4.0,46.0,10.5,10.60651,12.50206,0.0,0.004568282
2018-05-13,"9,809,000","9,491,000",6.33K,3.35%,112.1,4.0,46.0,10.5,12.20293,15.06532,0.0,0.004568282
2018-05-14,"9,790,000","9,807,000",10.16K,-0.19%,112.1,4.0,46.0,10.5,17.19779,19.97684,-0.0006,0.004568282
2018-05-15,"9,509,000","9,790,000",8.64K,-2.87%,112.1,4.0,46.0,10.5,15.66184,21.89515,-0.0071,0.004568282
2018-05-16,"9,303,000","9,509,000",8.85K,-2.17%,112.1,4.0,46.0,10.5,16.79264,21.46518,0.0005,0.004568282
2018-05-17,"9,069,000","9,300,000",6.82K,-2.52%,112.1,4.0,46.0,10.5,14.67618,18.73656,-0.0046,0.004568282
2018-05-18,"9,169,000","9,087,000",6.50K,1.10%,112.1,4.0,46.0,10.5,13.44258,17.28129,0.005,0.004568282
2018-05-19,"9,100,000","9,169,000",3.93K,-0.75%,112.1,4.0,46.0,10.5,9.11894,14.35422,0.0,0.004568282
2018-05-20,"9,373,000","9,100,000",4.77K,3.00%,112.1,4.0,46.0,10.5,9.54828,13.26277,0.0,0.004568282
2018-05-21,"9,331,000","9,373,000",5.22K,-0.45%,112.1,4.0,46.0,10.5,12.42063,17.44666,0.002,0.004568282
2018-05-22,"8,951,000","9,331,000",6.00K,-4.07%,112.1,4.0,46.0,10.5,12.20898,14.89995,0.0,0.004568282
2018-05-23,"8,485,000","8,949,000",9.40K,-5.21%,112.1,4.0,46.0,10.5,15.85535,19.59649,0.0026,0.004568282
2018-05-24,"8,403,000","8,485,000",8.65K,-0.97%,112.1,4.0,46.0,10.5,16.07304,20.88638,-0.0024,0.004568282
2018-05-25,"8,320,000","8,404,000",6.00K,-0.99%,112.1,4.0,46.0,10.5,14.31335,18.45543,-0.0021,0.004568282
2018-05-26,"8,164,000","8,319,000",3.66K,-1.88%,112.1,4.0,46.0,10.5,10.35254,13.24623,0.0,0.004568282
2018-05-27,"8,173,000","8,164,000",2.98K,0.11%,112.1,4.0,46.0,10.5,11.71312,15.06532,0.0,0.004568282
2018-05-28,"7,888,000","8,175,000",7.09K,-3.49%,112.1,4.0,46.0,10.5,16.29678,20.05953,0.0074,0.004568282
2018-05-29,"8,303,000","7,893,000",7.34K,5.26%,112.1,4.0,46.0,10.5,16.57495,21.48172,-0.0088,0.004568282
2018-05-30,"8,199,000","8,307,000",6.85K,-1.25%,112.1,4.0,46.0,10.5,16.53867,21.46518,-0.0196,0.004568282
2018-05-31,"8,272,000","8,200,000",5.96K,0.89%,112.1,4.0,46.0,10.5,16.04886,20.88638,0.0058,0.004568282
2018-06-01,"8,278,000","8,274,000",4.51K,0.07%,103.4,3.7,38.8,9.0,14.63989,17.92624,0.0066,-0.000896252
2018-06-02,"8,329,000","8,279,000",4.34K,0.62%,103.4,3.7,38.8,9.0,9.4999,12.05556,0.0,-0.000896252
2018-06-03,"8,420,000","8,330,000",3.88K,1.09%,103.4,3.7,38.8,9.0,10.60047,13.56044,0.0,-0.000896252
2018-06-04,"8,252,000","8,420,000",4.58K,-2.00%,103.4,3.7,38.8,9.0,15.28088,18.72002,0.0036,-0.000896252
2018-06-05,"8,349,000","8,245,000",4.18K,1.18%,103.4,3.7,38.8,9.0,14.4222,17.36398,0.0025,-0.000896252
2018-06-06,"8,350,000","8,349,000",3.90K,0.01%,103.4,3.7,38.8,9.0,11.44705,14.35422,0.0,-0.000896252
2018-06-07,"8,365,000","8,351,000",3.70K,0.18%,103.4,3.7,38.8,9.0,15.1297,19.14999,0.0069,-0.000896252
2018-06-08,"8,337,000","8,365,000",3.63K,-0.33%,103.4,3.7,38.8,9.0,13.66632,17.04977,-0.0077,-0.000896252
2018-06-09,"8,238,000","8,332,000",2.69K,-1.19%,103.4,3.7,38.8,9.0,9.36082,12.5186,0.0,-0.000896252
2018-06-10,"7,583,000","8,234,000",7.95K,-7.95%,103.4,3.7,38.8,9.0,12.19689,15.46221,0.0,-0.000896252
2018-06-11,"7,642,000","7,583,000",6.91K,0.78%,103.4,3.7,38.8,9.0,19.99153,18.95154,0.0076,-0.000896252
2018-06-12,"7,349,000","7,640,000",6.82K,-3.83%,103.4,3.7,38.8,9.0,16.07304,19.49727,-0.0005,-0.000896252
2018-06-13,"7,031,000","7,348,000",6.86K,-4.33%,103.4,3.7,38.8,9.0,13.24907,19.56341,0.0,-0.000896252
2018-06-14,"7,355,000","7,031,000",7.53K,4.61%,103.4,3.7,38.8,9.0,15.93396,22.9866,-0.0184,-0.000896252
2018-06-15,"7,298,000","7,360,000",5.37K,-0.77%,103.4,3.7,38.8,9.0,14.33149,17.81048,-0.008,-0.000896252
2018-06-16,"7,263,000","7,268,000",2.76K,-0.48%,103.4,3.7,38.8,9.0,10.51581,20.20836,0.0,-0.000896252
2018-06-17,"7,214,000","7,263,000",1.86K,-0.67%,103.4,3.7,38.8,9.0,11.6587,19.36497,0.0,-0.000896252
2018-06-18,"7,449,000","7,213,000",3.83K,3.26%,103.4,3.7,38.8,9.0,15.66184,21.72978,-0.0116,-0.000896252
2018-06-19,"7,504,000","7,450,000",4.55K,0.74%,103.4,3.7,38.8,9.0,15.49857,20.34066,-0.0152,-0.000896252
2018-06-20,"7,463,000","7,504,000",5.04K,-0.55%,103.4,3.7,38.8,9.0,22.06567,20.10914,0.0102,-0.000896252
2018-06-21,"7,473,000","7,469,000",1.58K,0.13%,103.4,3.7,38.8,9.0,17.25222,18.33967,-0.011,-0.000896252
2018-06-22,"6,909,000","7,476,000",4.61K,-7.55%,103.4,3.7,38.8,9.0,14.75479,15.49528,0.0083,-0.000896252
2018-06-23,"7,014,000","6,909,000",2.35K,1.52%,103.4,3.7,38.8,9.0,9.34873,12.84934,0.0,-0.000896252
2018-06-24,"6,985,000","7,014,000",3.57K,-0.41%,103.4,3.7,38.8,9.0,10.08647,12.13825,0.0,-0.000896252
2018-06-25,"7,037,000","6,978,000",2.60K,0.74%,103.4,3.7,38.8,9.0,13.95053,16.93401,0.0003,-0.000896252
2018-06-26,"6,872,000","7,037,000",1.83K,-2.34%,103.4,3.7,38.8,9.0,14.62175,17.94278,-0.003,-0.000896252
2018-06-27,"6,923,000","6,872,000",1.75K,0.74%,103.4,3.7,38.8,9.0,14.89992,17.66165,-0.0038,-0.000896252
2018-06-28,"6,650,000","6,927,000",2.76K,-3.94%,103.4,3.7,38.8,9.0,14.82735,19.91069,-0.0119,-0.000896252
2018-06-29,"6,951,000","6,656,000",3.43K,4.53%,103.4,3.7,38.8,9.0,14.54314,15.92525,0.0051,-0.000896252
2018-06-30,"7,143,000","6,950,000",3.37K,2.76%,103.4,3.7,38.8,9.0,9.2036,100.0,0.0,-0.003859344
2018-07-01,"7,074,000","7,141,000",4.83K,-0.97%,103.9,3.7,40.9,9.3,9.67527,17.57896,0.0,-0.003859344
2018-07-02,"7,253,000","7,073,000",4.91K,2.53%,103.9,3.7,40.9,9.3,14.37987,19.38151,-0.0235,-0.003859344
2018-07-03,"7,197,000","7,252,000",6.09K,-0.77%,103.9,3.7,40.9,9.3,15.75255,22.37473,0.0005,-0.003859344
2018-07-04,"7,261,000","7,197,000",4.66K,0.89%,103.9,3.7,40.9,9.3,16.59309,26.79014,-0.0032,-0.003859344
2018-07-05,"7,281,000","7,268,000",4.23K,0.28%,103.9,3.7,40.9,9.3,14.89387,70.13395,-0.0035,-0.003859344
2018-07-06,"7,484,000","7,281,000",5.15K,2.79%,103.9,3.7,40.9,9.3,12.79554,23.73077,0.0068,-0.003859344
